popularity_log,streams_log
4.007333185,15.541291
4.077537444,15.48688724
3.970291914,15.39412384
3.465735903,12.86295514
3.761200116,14.153247
3.912023005,15.53320395
3.737669618,13.88196568
4.007333185,15.44336897
4.143134726,16.30342028
4.077537444,15.56701454
3.828641396,15.69929877
4.204692619,16.86485696
0,9.545883606
3.970291914,15.43945652
3.988984047,15.37585696
0,9.298351249
3.713572067,13.94172814
4.043051268,15.60122496
3.871201011,15.53302769
3.850147602,15.15623548
3.951243719,15.58061851
3.931825633,15.51453247
0,9.165447603
3.850147602,15.11578287
3.988984047,15.3851547
3.912023005,14.98300007
3.433987204,12.78843351
3.80666249,13.77937548
3.713572067,14.10338211
4.077537444,15.76842923
3.828641396,15.52472756
3.850147602,15.4736872
0,9.404919826
3.761200116,13.94005645
3.761200116,14.06011027
3.433987204,13.02820653
3.80666249,14.15161701
3.871201011,15.06247417
4.007333185,15.22936342
3.688879454,13.38138514
3.63758616,13.30376785
3.931825633,15.34064861
4.043051268,15.48360014
3.80666249,13.69301406
3.828641396,14.95856899
0,9.548953173
3.871201011,14.94359977
0,8.710289821
3.784189634,13.84285331
3.891820298,15.75808013
4.025351691,15.48558194
3.63758616,13.43379176
3.295836866,12.37609808
3.33220451,12.28878103
0,9.590487672
3.713572067,13.85913885
3.828641396,15.61568337
3.891820298,15.43627864
3.713572067,13.84620173
4.204692619,16.62402569
3.912023005,15.14544645
3.850147602,15.61189399
3.891820298,15.62339909
4.189654742,16.98241669
3.80666249,14.08197104
3.891820298,15.24434176
0,9.448963494
3.931825633,15.50803755
4.110873864,15.9329112
4.304065093,17.28964227
3.871201011,15.60220908
3.737669618,14.05397928
3.871201011,15.64160011
3.401197382,12.34084826
4.127134385,16.41627521
3.931825633,15.21062664
3.401197382,12.48335205
3.583518938,13.24981684
3.850147602,15.62408224
3.663561646,13.52276234
4.077537444,15.7255365
3.871201011,15.52676544
3.610917913,13.27640891
3.784189634,13.64114884
0,8.750524669
3.931825633,15.31041916
3.761200116,13.73851288
3.951243719,15.56342298
3.784189634,13.87159595
4.043051268,15.76021684
3.891820298,15.48099813
4.110873864,16.49138207
3.891820298,15.03829314
3.931825633,15.27804325
3.891820298,15.40724834
3.784189634,13.82740948
4.127134385,16.38630595
4.025351691,15.84392272
3.891820298,15.09532823
3.988984047,15.33455451
3.931825633,15.58245807
3.951243719,15.38630639
3.951243719,15.36576073
4.007333185,15.51694389
4.043051268,15.85511595
4.043051268,15.70352945
4.143134726,15.96947313
4.043051268,15.88307927
4.127134385,16.32279495
4.043051268,15.71462765
3.931825633,15.51763995
4.17438727,16.24163003
3.931825633,15.56921642
0,9.532568788
3.912023005,15.36327985
3.912023005,15.55492161
3.931825633,15.20206464
4.158883083,16.39629889
4.043051268,15.65306221
3.951243719,15.56920586
3.871201011,15.43857086
3.912023005,15.33545671
3.970291914,15.50249712
4.143134726,16.3657234
3.828641396,15.54344681
3.713572067,14.17787121
3.871201011,15.75651196
0,9.345570321
3.610917913,13.18903275
3.931825633,15.43921876
4.060443011,15.52255329
4.189654742,16.82792097
3.988984047,15.32449191
4.094344562,15.78535303
4.343805422,17.98107221
3.931825633,15.51812182
3.63758616,13.27562509
3.784189634,13.65619238
4.043051268,15.65728309
3.970291914,15.29937414
3.891820298,15.16396337
3.761200116,14.08640221
3.891820298,15.66637868
3.970291914,15.29800675
4.248495242,16.90560197
3.784189634,13.60588399
3.850147602,15.54088215
3.63758616,13.25767194
4.248495242,16.98084399
4.094344562,15.43929743
3.951243719,15.50683698
3.555348061,12.86742726
3.871201011,15.65258814
3.988984047,15.35344602
4.043051268,15.610972
3.931825633,15.46002329
4.025351691,15.79166111
4.007333185,15.46744267
0.693147181,9.48751746
3.951243719,15.5549376
3.951243719,15.30889746
3.737669618,14.10219889
3.871201011,15.57445599
3.871201011,15.3861328
3.891820298,14.94021156
4.127134385,16.31882442
4.077537444,15.5167662
4.077537444,15.71404574
3.891820298,15.75317019
4.143134726,16.28865674
3.988984047,15.5691792
4.077537444,15.66092501
4.17438727,15.950622
3.931825633,15.23191357
4.025351691,15.80578271
4.007333185,15.42381263
4.234106505,16.87061076
4.110873864,16.1336663
3.713572067,13.91269988
4.043051268,15.61787922
4.025351691,15.84879965
4.143134726,16.13647511
3.737669618,13.68922826
3.891820298,15.34896918
4.007333185,15.44615364
3.713572067,13.91282418
3.970291914,15.44275636
4.17438727,16.519653
3.931825633,15.41753204
4.110873864,16.02638916
3.828641396,15.4608207
4.025351691,15.50136325
3.850147602,15.72426535
3.737669618,14.1761324
3.784189634,13.75260697
4.043051268,15.77032693
3.970291914,15.39174633
4.060443011,15.87808528
4.060443011,15.80214373
4.007333185,15.52835416
4.094344562,15.51299122
4.094344562,15.42569359
3.951243719,15.39981116
3.871201011,15.54212101
4.304065093,17.52165916
3.828641396,15.74911545
3.828641396,15.54713973
3.951243719,15.28651365
3.931825633,15.51801614
3.737669618,13.76872289
4.143134726,16.15742751
4.060443011,15.7993143
4.060443011,15.69943587
4.143134726,16.14563864
3.850147602,15.50908574
3.713572067,13.94610013
3.784189634,14.00077112
4.143134726,16.38522899
3.988984047,15.37671176
3.931825633,15.52675261
4.060443011,15.88288711
3.931825633,15.30410787
3.850147602,15.04397088
3.850147602,15.12492819
3.850147602,15.69970699
4.007333185,15.59824879
3.871201011,15.49703134
3.850147602,15.11795037
3.63758616,13.5550389
3.970291914,15.55423047
3.80666249,13.72457002
3.891820298,15.22734035
3.871201011,15.69084495
3.688879454,13.18628046
3.871201011,15.39293548
3.891820298,15.36140913
0,9.060563447
3.828641396,15.56200484
4.025351691,15.43491761
4.025351691,15.8696616
4.060443011,15.46163598
0,9.365462009
3.970291914,15.31518405
3.496507561,13.01576877
3.988984047,15.58543844
3.496507561,13.03088385
4.025351691,15.56896864
4.204692619,16.75071986
3.828641396,15.74696979
3.970291914,15.52394367
3.891820298,15.30566639
3.912023005,15.40276094
4.043051268,15.73999407
4.025351691,15.48860754
3.80666249,14.06268465
3.951243719,15.59191524
0,8.96162257
4.143134726,16.07321951
3.63758616,13.32550175
3.737669618,13.92135865
3.891820298,15.69828676
3.80666249,13.8625802
4.110873864,16.2447624
0,9.558246986
3.951243719,15.24400436
4.276666119,17.62828535
4.025351691,15.77347759
3.931825633,15.37119236
3.970291914,15.49606711
3.988984047,15.59059849
4.043051268,15.76898205
3.828641396,15.69518719
0,9.465525079
3.871201011,15.62344008
3.610917913,13.58345743
3.970291914,15.24873908
4.262679877,17.70022896
3.80666249,13.69632942
3.610917913,13.55568098
3.871201011,15.63667396
3.951243719,15.52513058
4.025351691,15.52785825
3.713572067,13.99155076
3.931825633,15.30979258
3.850147602,15.18445681
4.043051268,15.46044707
3.931825633,15.47972222
3.951243719,15.59767632
3.871201011,15.61843694
3.891820298,15.33745276
4.060443011,15.64985798
3.970291914,15.36427766
4.043051268,15.80528611
3.951243719,15.32687313
3.951243719,15.43724338
3.663561646,13.57881433
3.891820298,15.65248349
0.693147181,9.105202054
3.931825633,15.24213775
4.025351691,15.5726106
4.060443011,15.62079104
3.850147602,15.58362142
3.970291914,15.46524015
4.219507705,16.92807866
3.970291914,15.44941745
4.007333185,15.46412957
4.007333185,15.51938208
3.526360525,13.01095573
4.043051268,15.74279984
3.931825633,15.39479973
3.496507561,12.98470692
3.871201011,15.52432419
4.143134726,16.08013217
4.007333185,15.60036222
4.219507705,17.05909886
3.663561646,13.34986382
0,8.964311948
4.094344562,15.43839506
4.060443011,15.67266631
3.988984047,15.52462547
3.17805383,11.63929376
4.17438727,16.51893126
3.951243719,15.41855508
0,8.684570301
0.693147181,9.036344064
3.871201011,15.32347882
3.912023005,15.3574738
0,9.196342862
4.204692619,16.96595455
4.17438727,16.19674554
3.828641396,15.59467015
4.025351691,15.71904587
4.304065093,17.27504084
3.891820298,15.48638669
3.828641396,15.73709684
4.025351691,15.8199664
3.931825633,15.60208293
4.025351691,15.70628455
0,9.473934649
3.951243719,15.55287896
4.110873864,16.11128481
3.988984047,15.55727659
4.060443011,15.8921661
3.737669618,13.74849751
0,9.403931521
0,9.14665482
3.891820298,15.47124066
3.761200116,13.84197234
3.912023005,15.05960348
3.988984047,15.4061564
3.871201011,14.98931968
3.713572067,13.76789575
4.127134385,15.93916729
3.850147602,15.26567509
3.871201011,15.5511003
3.951243719,15.57515343
3.80666249,13.70625023
3.951243719,15.42033726
0,9.15408743
3.951243719,15.52449747
3.912023005,15.53043272
3.737669618,13.75199658
0,9.014811988
0,9.566054855
3.988984047,15.31054519
4.143134726,16.16125197
3.931825633,15.46786504
3.850147602,15.45246947
3.850147602,15.15370232
3.36729583,12.53311124
4.158883083,16.50920271
0,9.082393358
4.094344562,15.63559636
4.094344562,15.89373186
3.970291914,15.5620242
0,8.858510813
4.060443011,15.48930391
4.007333185,15.31060753
3.496507561,13.03156958
3.970291914,15.40452145
4.077537444,15.83201163
4.060443011,15.53527695
4.043051268,15.81899463
3.912023005,15.3815116
3.871201011,15.3443675
3.988984047,15.58247875
3.871201011,15.00414178
3.951243719,15.38248221
3.465735903,13.01404516
3.663561646,13.58689456
3.970291914,15.48094745
3.784189634,14.05463533
4.143134726,16.23374111
4.025351691,15.71865889
3.663561646,13.5330243
4.060443011,15.87233321
3.988984047,15.43360569
3.850147602,15.39872872
3.931825633,15.42937984
4.234106505,16.79276038
4.077537444,15.83482517
4.043051268,15.64918758
3.761200116,13.76741111
4.007333185,15.37088439
4.219507705,16.94252716
3.891820298,15.06631532
3.970291914,15.25048746
4.094344562,15.88527796
4.043051268,15.7764274
4.158883083,16.42743833
4.043051268,15.87909123
3.784189634,13.92232342
0,9.196849782
4.043051268,15.71439543
3.828641396,15.31928013
3.912023005,15.41524898
3.871201011,15.43903164
3.891820298,15.34282715
3.80666249,13.68926683
0,8.930097229
3.988984047,15.53785885
0,8.976262256
3.951243719,15.24430295
4.143134726,16.48366951
4.077537444,15.83029277
0,9.574427776
3.828641396,15.62366473
4.043051268,15.64010598
4.219507705,16.99495059
3.970291914,15.58814548
3.988984047,15.49905451
3.737669618,13.95121122
3.912023005,15.65854567
3.871201011,15.56036865
3.912023005,15.4922407
3.951243719,15.45345118
0,9.261698664
3.761200116,14.13204682
3.828641396,15.27008417
4.127134385,16.46523564
0,9.415808632
0,9.551515817
3.850147602,14.93530394
3.784189634,13.95376179
3.713572067,14.10674182
3.871201011,15.2531093
0,8.840580188
3.80666249,13.98731618
4.094344562,15.74688341
0,9.08000387
4.094344562,15.87410773
3.891820298,15.32983769
3.891820298,15.55828127
3.737669618,13.77976213
3.688879454,13.58994909
3.828641396,15.27812548
3.891820298,15.3184077
0,9.490091074
4.060443011,15.72034273
3.737669618,13.88078787
3.871201011,15.17837379
3.63758616,13.42211383
0,8.517992872
3.784189634,13.71771249
3.891820298,15.03607053
3.931825633,15.25996745
3.828641396,15.63889675
3.850147602,14.98136895
4.204692619,16.84978615
3.828641396,15.59699458
3.912023005,15.21514332
4.007333185,15.3695032
3.871201011,15.62926404
3.761200116,13.77891919
3.951243719,15.54795765
3.891820298,15.42749842
3.713572067,13.72107899
3.850147602,15.70167358
0,8.666130304
3.912023005,15.74054941
3.63758616,13.53465314
3.761200116,13.98392249
3.912023005,15.28866197
4.025351691,15.85834219
3.850147602,15.4774931
3.850147602,15.5011003
3.912023005,15.38061469
3.761200116,14.05894368
0,8.95312284
3.828641396,15.74009959
3.871201011,15.02344411
0,9.495519314
3.850147602,15.46047024
4.248495242,17.00736781
0,9.470317173
4.094344562,15.48105769
3.713572067,13.67694135
3.951243719,15.23144309
3.583518938,13.41843466
0,8.749732464
3.988984047,15.52248834
0,9.34119318
3.891820298,15.37746056
4.110873864,15.94792244
0,8.905715579
3.988984047,15.29111212
3.912023005,15.36985597
3.951243719,15.38471089
3.951243719,15.47866136
3.951243719,15.58716731
3.988984047,15.47434417
4.025351691,15.72665903
3.931825633,15.36820795
3.891820298,15.43374328
3.850147602,15.45284764
3.891820298,15.17870619
4.127134385,16.44168107
3.912023005,15.73678428
3.988984047,15.38545372
3.988984047,15.26217939
3.850147602,15.10402973
0,9.220884586
4.007333185,15.47533774
0,8.939056445
3.871201011,15.05640335
4.007333185,15.42093342
4.234106505,17.0127193
3.761200116,14.11481631
4.189654742,16.84591398
4.025351691,15.53906863
4.204692619,16.86452233
3.80666249,13.88456543
3.912023005,14.9757932
3.912023005,15.60982991
3.871201011,15.06259687
4.043051268,15.71769017
3.761200116,14.08318455
3.970291914,15.58253666
4.060443011,15.88031918
3.828641396,15.30808606
3.912023005,15.3203943
3.988984047,15.32904025
4.007333185,15.34097081
3.988984047,15.59739914
3.850147602,15.57953511
3.988984047,15.26660739
0,9.02569612
3.688879454,13.1905602
3.970291914,15.33007434
3.912023005,15.08114716
3.912023005,15.69186972
3.891820298,15.37622975
4.094344562,15.75638117
4.204692619,16.70966244
3.850147602,15.65911995
0,9.531553928
4.077537444,15.71790416
3.871201011,15.15865052
4.043051268,15.60574019
3.784189634,13.99135032
3.871201011,15.69779758
4.007333185,15.22616089
3.912023005,15.75170625
3.891820298,15.35902873
0,9.01103541
0,8.576405051
3.951243719,15.45143596
3.850147602,15.43709955
3.891820298,15.7294148
3.871201011,15.05302268
4.127134385,16.05181065
3.871201011,15.27759629
0,9.412219428
3.761200116,13.98281746
3.871201011,15.39630884
3.871201011,14.96924782
4.060443011,15.73762262
4.007333185,15.5393382
3.931825633,15.51550555
3.850147602,15.71311378
4.060443011,15.56439784
4.060443011,15.43641073
4.025351691,15.51118139
3.871201011,15.49163543
0,9.217613856
3.713572067,14.12692356
3.784189634,13.69251659
4.094344562,15.68266348
3.970291914,15.49497329
3.80666249,14.05453376
3.850147602,15.26919788
3.784189634,14.03455693
3.713572067,14.10632248
0,9.375091808
3.912023005,15.65422072
3.891820298,15.35039021
0,9.141633174
4.007333185,15.40172119
3.891820298,15.0237844
4.007333185,15.29353483
4.025351691,15.75395548
3.850147602,15.01262882
4.143134726,16.33511626
4.060443011,15.58214673
4.158883083,16.11184536
3.850147602,15.13975902
3.891820298,15.56031992
3.931825633,15.44331595
4.060443011,15.52684726
4.077537444,15.78957422
3.850147602,15.33948927
3.951243719,15.58030231
3.931825633,15.46292687
4.025351691,15.76854101
4.060443011,15.86853112
3.784189634,14.01821546
4.007333185,15.40906073
4.007333185,15.42593219
0,8.764053269
3.80666249,13.97260917
3.80666249,14.05683189
3.850147602,15.66024397
4.17438727,16.34230112
3.526360525,12.65603618
3.931825633,15.28544316
3.871201011,15.20394188
3.931825633,15.53057921
4.094344562,15.52065712
4.060443011,15.60234676
3.713572067,13.77813885
3.688879454,13.36914845
3.871201011,15.13026139
3.80666249,14.19219203
4.094344562,15.79580971
4.094344562,15.52726333
3.951243719,15.29805193
1.609437912,9.235032985
3.850147602,15.59867721
4.143134726,16.26928037
4.094344562,15.57737698
3.988984047,15.29028249
4.043051268,15.71604536
3.988984047,15.3704718
4.007333185,15.34465968
3.761200116,13.7958832
0,8.812248018
4.094344562,15.85365968
4.17438727,16.30931401
3.401197382,12.49453192
3.931825633,15.52896212
3.850147602,15.37507585
3.931825633,15.48067585
3.951243719,15.55694504
3.761200116,14.02159503
3.988984047,15.4196573
3.891820298,14.9176277
4.025351691,15.50995172
3.931825633,15.38495592
3.891820298,15.60254739
3.784189634,13.59603776
3.951243719,15.46921107
3.970291914,15.30411892
3.988984047,15.48932754
0,8.629449874
4.043051268,15.55732109
4.060443011,15.85522625
3.931825633,15.44287129
4.110873864,16.52327098
3.891820298,15.29699305
3.850147602,15.59450676
4.007333185,15.39556394
3.951243719,15.27148092
3.610917913,13.54244645
0,9.560715514
4.043051268,15.8616436
3.850147602,15.55395504
3.828641396,15.5502756
3.951243719,15.27077066
3.713572067,14.08258372
3.80666249,13.71362954
4.007333185,15.21228605
3.951243719,15.40662889
3.784189634,13.73694235
4.043051268,15.61282623
3.737669618,13.87496461
4.007333185,15.42808295
0,9.539716059
3.850147602,15.33215642
3.912023005,15.75249514
4.17438727,16.42071855
4.077537444,15.50173653
3.970291914,15.5086922
4.204692619,16.88654732
0,9.377717481
0,8.931023216
3.931825633,15.58862835
4.17438727,16.02037212
4.290459441,17.71198948
4.043051268,15.44875562
3.871201011,14.92006317
1.098612289,9.476313501
3.891820298,15.67418806
3.988984047,15.5732714
3.970291914,15.43648368
3.784189634,14.14395134
3.970291914,15.53069347
3.988984047,15.21303339
4.143134726,16.40851505
4.077537444,15.523698
3.850147602,15.6415605
3.951243719,15.58125882
3.784189634,14.11694464
3.951243719,15.51685249
4.290459441,17.50755455
3.828641396,15.0937959
3.713572067,14.10936604
4.060443011,15.60330484
3.912023005,15.05868167
3.871201011,15.3415349
4.025351691,15.60478912
4.127134385,16.15831903
3.828641396,15.195252
3.850147602,15.47101321
3.912023005,15.23489317
3.713572067,14.00583501
4.094344562,15.81748544
3.931825633,15.40846862
0.693147181,9.399720293
3.828641396,15.56292517
4.060443011,15.53172323
0.693147181,9.58169701
3.970291914,15.52152912
3.80666249,14.20108856
4.17438727,16.08429634
3.891820298,15.61584582
3.931825633,15.27631922
3.871201011,15.34664849
4.094344562,15.83731266
4.110873864,15.92043793
4.007333185,15.5938443
4.406719247,20.8705718
4.17438727,16.24186615
3.828641396,15.69676667
3.931825633,15.26415018
4.025351691,15.85556683
3.931825633,15.31998121
3.737669618,13.82039262
3.931825633,15.39233147
4.007333185,15.44102751
4.043051268,15.82631345
3.951243719,15.38241585
4.060443011,15.84316158
4.043051268,15.74308608
3.951243719,15.52939731
3.970291914,15.22000627
3.80666249,14.1860032
3.828641396,15.41223277
3.761200116,13.77744518
3.850147602,15.69673833
3.970291914,15.57360758
4.060443011,15.84705396
4.025351691,15.80008151
3.912023005,15.46914008
3.951243719,15.24712646
3.912023005,15.5883449
3.871201011,15.68653397
4.043051268,15.4625078
3.850147602,15.7123538
3.850147602,15.11850102
4.007333185,15.34759712
3.688879454,13.34167881
3.931825633,15.60563402
3.871201011,15.47785074
0,9.529739111
3.850147602,15.37109823
3.80666249,13.68043283
3.871201011,15.73869163
3.931825633,15.2520369
3.912023005,15.60721619
3.951243719,15.51502973
3.970291914,15.43637731
4.060443011,15.8533836
3.970291914,15.54234619
3.951243719,15.22768366
3.761200116,13.97336096
3.891820298,15.30396657
0,9.139810606
3.891820298,15.20278993
4.094344562,15.52660122
3.871201011,15.66609853
3.912023005,15.47656739
3.850147602,15.73589497
4.060443011,15.86782304
4.189654742,16.60926587
3.871201011,15.44102298
4.143134726,16.281824
3.828641396,15.63805284
0,9.348710041
3.63758616,13.53759134
4.189654742,17.15846939
3.891820298,15.06972818
3.970291914,15.55032924
3.912023005,15.58908196
0,9.604002768
3.891820298,15.65960865
3.688879454,13.59146535
3.970291914,15.60045452
4.343805422,18.35898734
3.891820298,15.54347203
4.077537444,15.69854572
4.077537444,15.77948555
3.688879454,13.45543125
4.127134385,16.47793879
4.143134726,16.01929733
4.110873864,16.14800362
1.098612289,8.835355971
0,9.532061487
3.951243719,15.47994751
3.891820298,15.08373959
3.891820298,14.92375597
3.761200116,13.8044577
3.688879454,13.50532381
3.784189634,13.67517895
4.189654742,16.98729746
3.912023005,15.09889972
4.060443011,15.6469581
0,9.196241448
3.713572067,13.71417637
3.988984047,15.26419316
4.127134385,16.49837573
3.931825633,15.38818863
3.912023005,15.60113558
3.891820298,15.71363089
3.891820298,15.38546953
4.094344562,15.64060373
3.63758616,13.37214263
4.094344562,15.74837238
4.143134726,16.39923532
3.713572067,13.92585085
0,8.731820583
3.988984047,15.48816606
3.761200116,13.69747787
4.262679877,17.64228898
3.80666249,14.09728295
3.988984047,15.40314305
4.219507705,16.62792804
4.158883083,16.14386758
3.988984047,15.53528017
3.80666249,14.18212603
4.060443011,15.854012
3.80666249,13.70304598
3.891820298,15.48950905
0,9.500843462
3.951243719,15.32331212
3.871201011,15.68508348
3.850147602,15.55791485
4.043051268,15.84005535
3.850147602,15.4454244
3.784189634,14.14794824
3.988984047,15.32464205
3.433987204,12.6885883
3.784189634,14.06865476
3.970291914,15.55233361
4.189654742,17.11545273
3.931825633,15.44997625
3.970291914,15.25624268
4.007333185,15.26533919
3.871201011,15.02149454
3.931825633,15.54864466
4.110873864,16.4644813
3.912023005,15.33818746
3.784189634,13.84743549
3.784189634,13.74430345
4.007333185,15.54552564
3.555348061,12.73241821
3.784189634,13.78373089
3.931825633,15.4452447
4.025351691,15.45899273
3.80666249,14.19506349
3.912023005,15.72026339
4.060443011,15.49043879
3.737669618,13.89923755
3.828641396,15.69045257
3.891820298,15.63997614
0,9.253974409
0,9.362546305
4.127134385,16.12886891
4.025351691,15.60570363
3.737669618,13.97154289
3.850147602,14.99368267
3.970291914,15.49487166
3.891820298,15.50052949
4.189654742,16.58805597
3.688879454,13.31379002
3.850147602,15.09863229
0,9.219696467
4.094344562,15.63576354
4.262679877,17.65894324
4.077537444,15.50602787
0,8.699681401
3.970291914,15.46910716
3.784189634,14.09559232
3.663561646,13.30521979
3.931825633,15.48642957
3.891820298,15.59608656
3.828641396,14.95370631
4.025351691,15.88940738
4.219507705,16.72190674
4.094344562,15.69381769
3.713572067,14.184228
4.094344562,15.51405874
4.077537444,15.75031657
4.110873864,16.06535584
4.025351691,15.60718402
4.007333185,15.30601785
0,9.051461867
3.871201011,15.09490989
4.276666119,17.22404665
4.025351691,15.63699257
4.060443011,15.86489217
3.931825633,15.22664728
3.850147602,15.38341393
4.110873864,16.35555685
3.970291914,15.28732758
4.110873864,16.47476882
3.931825633,15.39879359
4.262679877,17.57888285
4.007333185,15.36362632
0,8.933664179
4.127134385,16.38109402
3.931825633,15.38125799
4.043051268,15.66441
0,9.606361021
3.871201011,15.1887982
4.077537444,15.88101721
4.007333185,15.60470959
3.951243719,15.45858033
3.970291914,15.39937053
3.891820298,15.36137119
3.871201011,15.64129844
3.871201011,15.38974711
3.871201011,15.21447753
3.80666249,13.88947359
0,8.990939807
3.931825633,15.42384566
4.094344562,15.54816437
4.204692619,16.66190477
4.094344562,15.86381689
4.025351691,15.49975831
0,9.418573311
3.951243719,15.39041955
4.025351691,15.64973803
4.158883083,16.0860489
3.80666249,13.91521923
4.158883083,16.37937109
3.871201011,15.7366809
3.970291914,15.58848825
4.143134726,16.4308605
3.871201011,15.31009123
4.060443011,15.78257396
3.828641396,15.39421871
4.025351691,15.64206815
3.737669618,13.5964275
3.663561646,13.43053608
4.043051268,15.63906936
4.094344562,15.7120906
3.951243719,15.54610784
3.784189634,14.00114495
3.912023005,15.55550855
4.094344562,15.79423454
3.988984047,15.5239482
0,8.646641259
0,9.423837546
4.025351691,15.62976934
0,9.26435496
4.158883083,16.19366906
4.025351691,15.47198224
4.077537444,15.74992878
3.891820298,15.5884356
0,8.990067696
3.912023005,15.73543909
3.970291914,15.37409066
3.850147602,15.20852231
0,9.572897979
3.951243719,15.31836143
4.077537444,15.85002089
0,9.043931534
4.060443011,15.74567235
4.007333185,15.24836546
4.17438727,16.13802886
0,9.023890305
4.025351691,15.59656678
0,8.734077193
3.988984047,15.35469058
3.988984047,15.44266913
2.48490665,10.7073484
3.091042453,11.60534967
4.094344562,15.73156529
4.043051268,15.64253501
4.007333185,15.23544035
3.871201011,15.70692651
4.110873864,16.00630383
4.094344562,15.83158276
4.219507705,17.00784629
3.663561646,13.4037864
4.094344562,15.47651649
3.850147602,15.45729039
3.891820298,15.64264827
3.931825633,15.4451814
4.189654742,16.90063471
3.33220451,12.34286497
3.951243719,15.22331198
4.110873864,16.18947056
4.094344562,15.85960973
4.025351691,15.59900597
4.127134385,16.19647642
3.871201011,15.74366253
3.951243719,15.44367287
4.143134726,16.31182769
3.988984047,15.57200893
3.970291914,15.57007201
3.970291914,15.36409467
3.951243719,15.60234023
0,8.730205596
3.80666249,13.8853556
3.931825633,15.48800007
3.663561646,13.45560039
4.007333185,15.4905375
3.496507561,12.70577766
4.007333185,15.52097203
3.988984047,15.22320602
0.693147181,9.002824077
0,8.709300049
4.043051268,15.68181302
4.060443011,15.83677517
3.713572067,13.66627246
4.060443011,15.79700349
4.094344562,15.45461659
3.850147602,15.55612356
3.871201011,15.61140364
3.784189634,14.05508478
3.931825633,15.45888312
3.761200116,13.89975428
3.988984047,15.39360599
0,9.200290036
4.025351691,15.74416831
3.931825633,15.2040282
3.828641396,15.73116619
4.219507705,16.94756635
4.110873864,16.4639646
3.63758616,13.58583069
4.007333185,15.31241988
3.988984047,15.27850597
4.110873864,16.22870045
3.784189634,14.10881803
3.80666249,13.98026878
0,8.908018323
4.007333185,15.40389213
3.871201011,15.64209809
3.931825633,15.57396864
4.219507705,17.12392393
3.931825633,15.4793268
3.912023005,15.53141168
3.63758616,13.54646965
3.828641396,15.1247905
3.761200116,13.98195084
3.951243719,15.25372376
3.761200116,14.03464689
3.951243719,15.56255313
3.713572067,13.95111779
4.007333185,15.29203083
3.891820298,15.13367328
3.891820298,14.98988842
3.988984047,15.44207713
3.891820298,15.43827626
4.110873864,16.11622821
4.158883083,16.16803249
4.043051268,15.43081384
4.043051268,15.80557019
3.761200116,14.07397415
1.791759469,10.06091856
3.988984047,15.48743921
4.007333185,15.32552032
3.871201011,15.03304035
4.094344562,15.72192001
0,9.069813137
4.127134385,16.03057243
4.094344562,15.52253551
4.127134385,16.07628775
4.043051268,15.62768521
3.761200116,13.64220305
4.025351691,15.46541898
3.871201011,15.21161118
3.828641396,15.12673972
3.891820298,15.03335609
3.951243719,15.3707554
4.110873864,16.30306611
4.127134385,16.48977306
3.931825633,15.23461474
4.025351691,15.5394281
3.951243719,15.21957288
3.912023005,15.44916663
3.988984047,15.25201931
4.025351691,15.69306814
4.025351691,15.73463794
3.970291914,15.34474117
0,9.063347348
3.988984047,15.50929955
3.850147602,15.62027888
3.988984047,15.59342885
3.828641396,15.67933469
4.043051268,15.44628854
3.931825633,15.47752669
3.951243719,15.54947247
3.988984047,15.41696972
4.043051268,15.48246861
0,9.503457647
0,9.530828396
4.043051268,15.8861815
3.951243719,15.33210309
3.970291914,15.30337862
4.219507705,17.14210317
4.219507705,17.06101449
3.433987204,13.1193027
3.688879454,13.17314394
4.094344562,15.72573357
4.143134726,16.23306692
3.931825633,15.53910645
3.931825633,15.36501034
0,8.893984439
4.043051268,15.54892191
3.828641396,15.6747514
4.248495242,16.7530853
3.828641396,15.65316967
0,9.462498888
0,9.590761139
3.761200116,13.71199944
3.871201011,15.27553366
3.891820298,15.43864682
4.094344562,15.71259204
4.043051268,15.58568797
0.693147181,8.896314324
3.871201011,15.27909345
4.143134726,16.16110246
4.060443011,15.83620504
3.688879454,13.49310729
3.828641396,14.94814675
4.189654742,16.95497692
4.077537444,15.6498912
4.234106505,17.21527458
4.007333185,15.42891758
3.912023005,15.41686428
0,9.403107187
4.094344562,15.55423856
3.951243719,15.27213919
3.891820298,15.55557946
4.158883083,16.20851873
3.737669618,14.1147963
4.077537444,15.70187678
4.043051268,15.57647279
4.025351691,15.74839235
3.931825633,15.54022722
3.951243719,15.31381756
4.043051268,15.65495037
4.158883083,16.27515829
4.077537444,15.71655289
3.63758616,13.1464275
4.219507705,16.93363297
3.828641396,15.48352733
3.850147602,15.00052284
3.970291914,15.33409686
3.891820298,15.49226145
4.043051268,15.85004979
0,8.72127624
3.951243719,15.27469426
4.094344562,15.48792984
3.951243719,15.47519662
4.060443011,15.65748156
4.110873864,16.39929699
4.007333185,15.53832323
4.060443011,15.86986606
3.80666249,13.76098362
3.970291914,15.45688154
4.077537444,15.58793854
4.143134726,16.23826349
4.007333185,15.47165742
3.912023005,14.94095885
3.871201011,15.54400536
4.127134385,16.33251122
3.912023005,15.2152114
3.988984047,15.5757527
3.871201011,15.41758281
3.931825633,15.43769667
3.737669618,14.08668208
4.110873864,16.32583777
3.970291914,15.49473327
3.931825633,15.52031865
4.060443011,15.57849617
3.912023005,15.47089116
3.891820298,15.14841601
